Item,RM,BM,Brand,Quality,SPL,TT,MTM,Purpose,Type,D1,W1,L1,D2,L2,Zn,D3,L3,A1_DEG,D1_Inch,W1_Inch,L1_Inch,Is PL,ROL,CETSH,Template or Variant Of,Description,EOL,Created By,Creation
HR3XRD01T88,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,10,,75,,,,,,,-,-,-,Yes,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø10x75,31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01T96,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,10,,100,,,,,,,-,-,-,Yes,15,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø10x100,31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01TA8,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,10,,150,,,,,,,-,-,-,Yes,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø10x150,31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01TB6,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,10,,200,,,,,,,-,-,-,Yes,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø10x200,31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01TC4,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,10,,250,,,,,,,-,-,-,Yes,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø10x250,31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01TE9,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,11,,100,,,,,,,-,-,-,No,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø11x100,31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01TG5,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,11.1,,100,,,,,,,-,-,-,No,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø11.1x100,31-12-2099,Administrator,16-04-2011 15:15
HR3XRD01TH3,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,11.1,,150,,,,,,,-,-,-,No,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø11.1x150,31-12-2099,Administrator,16-04-2011 15:15
HR3XRD01TJ8,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,11.87,,150,,,,,,,-,-,-,No,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø11.87x150,31-12-2099,Administrator,16-04-2011 15:15
HR3XRD01TK6,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,12,,75,,,,,,,-,-,-,Yes,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø12x75,31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01TL4,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,12,,100,,,,,,,-,-,-,Yes,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø12x100,31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01TM2,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,12,,150,,,,,,,-,-,-,Yes,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø12x150,31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01TN9,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,12,,200,,,,,,,-,-,-,Yes,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø12x200,31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01TP5,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,12,,250,,,,,,,-,-,-,Yes,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø12x250,31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01TQ3,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,12.7,,76.2,,,,,,,01-Feb,-,3,Yes,,82073000,H3RD-Round Tool Bits-BSW,"HSS Rohit- SP  Round Ø1/2""x3""",31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01TR1,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,12.7,,101.6,,,,,,,01-Feb,-,4,Yes,5,82073000,H3RD-Round Tool Bits-BSW,"HSS Rohit- SP  Round Ø1/2""x4""",31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01TS8,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,12.7,,152.4,,,,,,,01-Feb,-,6,Yes,,82073000,H3RD-Round Tool Bits-BSW,"HSS Rohit- SP  Round Ø1/2""x6""",31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01TT6,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,12.7,,203.2,,,,,,,01-Feb,-,8,Yes,,82073000,H3RD-Round Tool Bits-BSW,"HSS Rohit- SP  Round Ø1/2""x8""",31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01TU4,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,12.7,,254,,,,,,,01-Feb,-,10,Yes,,82073000,H3RD-Round Tool Bits-BSW,"HSS Rohit- SP  Round Ø1/2""x10""",31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01TV2,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,13,,75,,,,,,,-,-,-,No,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø13x75,31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01TZ3,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,14,,100,,,,,,,-,-,-,No,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø14x100,31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01U04,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,14,,150,,,,,,,-,-,-,No,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø14x150,31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01U12,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,15,,100,,,,,,,-,-,-,No,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø15x100,31-12-2099,ramesh.pant@rigpl.com,10-05-2012 12:59
HR3XRD02T29,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,15,,150,,,,,,,-,-,-,No,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø15x150,31-12-2099,sushil.rathee@rigpl.com,47:53.0
HR3XRD02T37,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,15,,200,,,,,,,-,-,-,No,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø15x200,31-12-2099,sushil.rathee@rigpl.com,48:48.4
HR3XRD01U20,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,15.5,,100,,,,,,,-,-,-,No,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø15.5x100,31-12-2099,ramesh.pant@rigpl.com,06-03-2014 10:39
HR3XRD01U38,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,15.875,,101.6,,,,,,,05-Aug,-,4,Yes,,82073000,H3RD-Round Tool Bits-BSW,"HSS Rohit- SP  Round Ø5/8""x4""",31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01U46,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,15.875,,152.4,,,,,,,05-Aug,-,6,Yes,,82073000,H3RD-Round Tool Bits-BSW,"HSS Rohit- SP  Round Ø5/8""x6""",31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01U53,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,15.875,,203.2,,,,,,,05-Aug,-,8,Yes,,82073000,H3RD-Round Tool Bits-BSW,"HSS Rohit- SP  Round Ø5/8""x8""",31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01U61,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,16,,100,,,,,,,-,-,-,Yes,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø16x100,31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01U79,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,16,,150,,,,,,,-,-,-,Yes,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø16x150,31-12-2099,anuj@rigpl.com,06-10-2010 17:30
HR3XRD01U87,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,16,,200,,,,,,,-,-,-,Yes,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø16x200,31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01U95,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,19,,100,,,,,,,-,-,-,Yes,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø19x100,31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01UA7,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,19,,150,,,,,,,-,-,-,Yes,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø19x150,31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01UB5,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,19,,200,,,,,,,-,-,-,Yes,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø19x200,31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01UC3,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,19.05,,101.6,,,,,,,03-Apr,-,4,Yes,,82073000,H3RD-Round Tool Bits-BSW,"HSS Rohit- SP  Round Ø3/4""x4""",31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01UD0,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,19.05,,152.4,,,,,,,03-Apr,-,6,Yes,,82073000,H3RD-Round Tool Bits-BSW,"HSS Rohit- SP  Round Ø3/4""x6""",31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01UE8,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,19.05,,203.2,,,,,,,03-Apr,-,8,Yes,,82073000,H3RD-Round Tool Bits-BSW,"HSS Rohit- SP  Round Ø3/4""x8""",31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01UF6,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,20,,100,,,,,,,-,-,-,Yes,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø20x100,31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01UG4,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,20,,150,,,,,,,-,-,-,Yes,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø20x150,31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01UH2,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,20,,200,,,,,,,-,-,-,Yes,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø20x200,31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01UJ7,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,22.225,,101.6,,,,,,,07-Aug,-,4,No,,82073000,H3RD-Round Tool Bits-BSW,"HSS Rohit- SP  Round Ø7/8""x4""",31-12-2099,ramesh.pant@rigpl.com,10-10-2012 11:36
HR3XRD01UK5,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,24,,100,,,,,,,-,-,-,No,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø24x100,31-12-2099,ramesh.pant@rigpl.com,06-07-2012 10:53
HR3XRD01UL3,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,25,,100,,,,,,,-,-,-,Yes,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø25x100,31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01UM1,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,25,,150,,,,,,,-,-,-,Yes,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø25x150,31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01UN8,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,25,,200,,,,,,,-,-,-,Yes,,82073000,H3RD-Round Tool Bits-Metric-9mm and above,HSS Rohit- SP  Round Ø25x200,31-12-2099,Administrator,02-01-2011 07:20
HR3XRD01UP4,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,25.4,,101.6,,,,,,,1,-,4,Yes,,82073000,H3RD-Round Tool Bits-BSW,"HSS Rohit- SP  Round Ø1""x4""",31-12-2099,Administrator,16-04-2011 15:15
HR3XRD01UQ2,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,25.4,,152.4,,,,,,,1,-,6,Yes,,82073000,H3RD-Round Tool Bits-BSW,"HSS Rohit- SP  Round Ø1""x6""",31-12-2099,Administrator,06-10-2010 17:30
HR3XRD01UR0,-,HSS,Rohit,H-SP,None,Round Tool Bits,-,-,-,25.4,,203.2,,,,,,,1,-,8,Yes,,82073000,H3RD-Round Tool Bits-BSW,"HSS Rohit- SP  Round Ø1""x8""",31-12-2099,Administrator,06-10-2010 17:30
RHX51XRD02K13,Yes,HSS,None,RH-ASP30,None,Round Tool Bits,-,-,-,4.2,,,,,,,,,-,-,-,No,,72281090,RH51RD-RM-ASP30-Round-Metric,RM HSS NB ASP30  Round &#216:4.2,31-12-2099,Administrator,22-03-2012 06:30
RHX51XRD02K21,Yes,HSS,None,RH-ASP30,None,Round Tool Bits,-,-,-,6.2,,,,,,,,,-,-,-,No,,72281090,RH51RD-RM-ASP30-Round-Metric,RM HSS NB ASP30  Round &#216:6.2,31-12-2099,Administrator,22-03-2012 06:30
RHX51XRD02K39,Yes,HSS,None,RH-ASP30,None,Round Tool Bits,-,-,-,6.8,,,,,,,,,-,-,-,No,,72281090,RH51RD-RM-ASP30-Round-Metric,RM HSS NB ASP30  Round &#216:6.8,31-12-2099,Administrator,22-03-2012 04:17
RHX51XRD03018,Yes,HSS,None,RH-ASP30,None,Round Tool Bits,-,-,-,7.2,,,,,,,,,-,-,-,No,,72281090,RH51RD-RM-ASP30-Round-Metric,RM HSS NB ASP30  Round &#216:7.2,31-12-2099,ramesh.pant@rigpl.com,24:50.8
RHX51XRD02K47,Yes,HSS,None,RH-ASP30,None,Round Tool Bits,-,-,-,8.4,,,,,,,,,-,-,-,No,,72281090,RH51RD-RM-ASP30-Round-Metric,RM HSS NB ASP30  Round &#216:8.4,31-12-2099,Administrator,22-03-2012 06:30
RHX51XRD02K54,Yes,HSS,None,RH-ASP30,None,Round Tool Bits,-,-,-,9.2,,,,,,,,,-,-,-,No,,72281090,RH51RD-RM-ASP30-Round-Metric,RM HSS NB ASP30  Round &#216:9.2,31-12-2099,Administrator,22-03-2012 06:30
RHX51XRD02K70,Yes,HSS,None,RH-ASP30,None,Round Tool Bits,-,-,-,10.4,,,,,,,,,-,-,-,No,,72281090,RH51RD-RM-ASP30-Round-Metric,RM HSS NB ASP30  Round &#216:10.4,31-12-2099,Administrator,22-03-2012 06:30
RHX51XRD02K88,Yes,HSS,None,RH-ASP30,None,Round Tool Bits,-,-,-,12.2,,,,,,,,,-,-,-,No,,72281090,RH51RD-RM-ASP30-Round-Metric,RM HSS NB ASP30  Round &#216:12.2,31-12-2099,Administrator,22-03-2012 06:30
RHX51XRD02K96,Yes,HSS,None,RH-ASP30,None,Round Tool Bits,-,-,-,13,,,,,,,,,-,-,-,No,,72281090,RH51RD-RM-ASP30-Round-Metric,RM HSS NB ASP30  Round &#216:13,31-12-2099,ramesh.pant@rigpl.com,18-02-2013 12:01
RHX51XRD02KA8,Yes,HSS,None,RH-ASP30,None,Round Tool Bits,-,-,-,14.4,,,,,,,,,-,-,-,No,,72281090,RH51RD-RM-ASP30-Round-Metric,RM HSS NB ASP30  Round &#216:14.4,31-12-2099,Administrator,22-03-2012 06:30
RHX51XRD02KB6,Yes,HSS,None,RH-ASP30,None,Round Tool Bits,-,-,-,18,,,,,,,,,-,-,-,No,,72281090,RH51RD-RM-ASP30-Round-Metric,RM HSS NB ASP30  Round &#216:18,31-12-2099,Administrator,22-03-2012 06:30
RHX10HRD02KC0,Yes,HSS,None,RH-M2,Hard,Round Tool Bits,-,-,-,1,,,,,,,,,-,-,-,No,,72281090,RH10RD-RM-M2-Hard-Round-Metric,RM HSS NB M2 Hard Round Ø1,31-12-2099,Administrator,22-03-2012 04:17
RHX10HRD02KD7,Yes,HSS,None,RH-M2,Hard,Round Tool Bits,-,-,-,1.2,,,,,,,,,-,-,-,No,,72281090,RH10RD-RM-M2-Hard-Round-Metric,RM HSS NB M2 Hard Round Ø1.2,31-12-2099,Administrator,22-03-2012 04:17
RHX10HRD02KF3,Yes,HSS,None,RH-M2,Hard,Round Tool Bits,-,-,-,1.4,,,,,,,,,-,-,-,No,,72281090,RH10RD-RM-M2-Hard-Round-Metric,RM HSS NB M2 Hard Round Ø1.4,31-12-2099,Administrator,22-03-2012 04:17
RHX10HRD02KG1,Yes,HSS,None,RH-M2,Hard,Round Tool Bits,-,-,-,1.6,,,,,,,,,-,-,-,No,,72281090,RH10RD-RM-M2-Hard-Round-Metric,RM HSS NB M2 Hard Round Ø1.6,31-12-2099,Administrator,22-03-2012 04:17
RHX10HRD02KH9,Yes,HSS,None,RH-M2,Hard,Round Tool Bits,-,-,-,2,,,,,,,,,-,-,-,No,,72281090,RH10RD-RM-M2-Hard-Round-Metric,RM HSS NB M2 Hard Round Ø2,31-12-2099,Administrator,22-03-2012 04:17
RHX10HRD02KJ4,Yes,HSS,None,RH-M2,Hard,Round Tool Bits,-,-,-,2.6,,,,,,,,,-,-,-,No,,72281090,RH10RD-RM-M2-Hard-Round-Metric,RM HSS NB M2 Hard Round Ø2.6,31-12-2099,Administrator,22-03-2012 04:17
RHX10HRD02KK2,Yes,HSS,None,RH-M2,Hard,Round Tool Bits,-,-,-,2.8,,,,,,,,,-,-,-,No,,72281090,RH10RD-RM-M2-Hard-Round-Metric,RM HSS NB M2 Hard Round Ø2.8,31-12-2099,Administrator,22-03-2012 04:17
RHX10HRD02KL0,Yes,HSS,None,RH-M2,Hard,Round Tool Bits,-,-,-,3,,,,,,,,,-,-,-,No,,72281090,RH10RD-RM-M2-Hard-Round-Metric,RM HSS NB M2 Hard Round Ø3,31-12-2099,Administrator,22-03-2012 04:17
RHX10HRD02KM8,Yes,HSS,None,RH-M2,Hard,Round Tool Bits,-,-,-,4,,,,,,,,,-,-,-,No,,72281090,RH10RD-RM-M2-Hard-Round-Metric,RM HSS NB M2 Hard Round Ø4,31-12-2099,Administrator,23-03-2012 15:04
RHX10XRD02KP5,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,3.4,,,,,,,,,-,-,-,No,5,72281090,RH10RD-RM-M2-Round-Metric-upto 9.9mm,RM HSS NB M2  Round Ø3.4,31-12-2099,aditya@rigpl.com,22-03-2012 11:50
RHX10XRD02KQ3,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,3.8,,,,,,,,,-,-,-,No,,72281090,RH10RD-RM-M2-Round-Metric-upto 9.9mm,RM HSS NB M2  Round Ø3.8,31-12-2099,aditya@rigpl.com,22-03-2012 04:17
RHX10XRD02KR1,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,4,,,,,,,,,-,-,-,No,,72281090,RH10RD-RM-M2-Round-Metric-upto 9.9mm,RM HSS NB M2  Round Ø4,31-12-2099,aditya@rigpl.com,22-03-2012 04:17
RHX10XRD02KS8,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,4.2,,,,,,,,,-,-,-,No,,72281090,RH10RD-RM-M2-Round-Metric-upto 9.9mm,RM HSS NB M2  Round Ø4.2,31-12-2099,Administrator,22-03-2012 04:17
RHX10XRD02KT6,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,4.4,,,,,,,,,-,-,-,No,5,72281090,RH10RD-RM-M2-Round-Metric-upto 9.9mm,RM HSS NB M2  Round Ø4.4,31-12-2099,aditya@rigpl.com,22-03-2012 11:50
RHX10XRD02KU4,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,4.8,,,,,,,,,-,-,-,No,5,72281090,RH10RD-RM-M2-Round-Metric-upto 9.9mm,RM HSS NB M2  Round Ø4.8,31-12-2099,sushil.rathee@rigpl.com,30-10-2012 18:16
RHX10XRD02KV2,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,5,,,,,,,,,-,-,-,No,,72281090,RH10RD-RM-M2-Round-Metric-upto 9.9mm,RM HSS NB M2  Round Ø5,31-12-2099,ramesh.pant@rigpl.com,01-04-2012 15:28
RHX10XRD02KW0,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,5.4,,,,,,,,,-,-,-,No,10,72281090,RH10RD-RM-M2-Round-Metric-upto 9.9mm,RM HSS NB M2  Round Ø5.4,31-12-2099,aditya@rigpl.com,22-03-2012 11:50
RHX10XRD02KX7,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,5.6,,,,,,,,,-,-,-,No,,72281090,RH10RD-RM-M2-Round-Metric-upto 9.9mm,RM HSS NB M2  Round Ø5.6,31-12-2099,ramesh.pant@rigpl.com,05-07-2012 11:55
RHX10XRD02KY5,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,5.8,,,,,,,,,-,-,-,No,5,72281090,RH10RD-RM-M2-Round-Metric-upto 9.9mm,RM HSS NB M2  Round Ø5.8,31-12-2099,sushil.rathee@rigpl.com,30-10-2012 18:15
RHX10XRD02KZ3,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,6,,,,,,,,,-,-,-,No,,72281090,RH10RD-RM-M2-Round-Metric-upto 9.9mm,RM HSS NB M2  Round Ø6,31-12-2099,Administrator,22-03-2012 11:50
RHX10XRD02L04,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,6.2,,,,,,,,,-,-,-,No,,72281090,RH10RD-RM-M2-Round-Metric-upto 9.9mm,RM HSS NB M2  Round Ø6.2,31-12-2099,ramesh.pant@rigpl.com,22-03-2014 15:19
RHX10XRD02L12,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,6.4,,,,,,,,,-,-,-,No,10,72281090,RH10RD-RM-M2-Round-Metric-upto 9.9mm,RM HSS NB M2  Round Ø6.4,31-12-2099,aditya@rigpl.com,01-04-2012 19:39
RHX10XRD02L38,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,6.6,,,,,,,,,-,-,-,No,5,72281090,RH10RD-RM-M2-Round-Metric-upto 9.9mm,RM HSS NB M2  Round Ø6.6,31-12-2099,sushil.rathee@rigpl.com,30-10-2012 18:17
RHX10XRD02L53,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,7,,,,,,,,,-,-,-,No,,72281090,RH10RD-RM-M2-Round-Metric-upto 9.9mm,RM HSS NB M2  Round Ø7,31-12-2099,Administrator,22-03-2012 11:50
RHX10XRD02L61,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,7.2,,,,,,,,,-,-,-,No,10,72281090,RH10RD-RM-M2-Round-Metric-upto 9.9mm,RM HSS NB M2  Round Ø7.2,31-12-2099,aditya@rigpl.com,14-01-2013 17:27
RHX10XRD02L79,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,7.4,,,,,,,,,-,-,-,No,,72281090,RH10RD-RM-M2-Round-Metric-upto 9.9mm,RM HSS NB M2  Round Ø7.4,31-12-2099,Administrator,23-03-2012 15:04
RHX10XRD02L87,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,7.8,,,,,,,,,-,-,-,No,5,72281090,RH10RD-RM-M2-Round-Metric-upto 9.9mm,RM HSS NB M2  Round Ø7.8,31-12-2099,sushil.rathee@rigpl.com,21-12-2012 11:38
RHX10XRD02LA7,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,8,,,,,,,,,-,-,-,No,,72281090,RH10RD-RM-M2-Round-Metric-upto 9.9mm,RM HSS NB M2  Round Ø8,31-12-2099,aditya@rigpl.com,24-11-2012 08:59
RHX10XRD02LB5,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,8.2,,,,,,,,,-,-,-,No,20,72281090,RH10RD-RM-M2-Round-Metric-upto 9.9mm,RM HSS NB M2  Round Ø8.2,31-12-2099,aditya@rigpl.com,29-11-2012 18:25
RHX10XRD02LC3,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,8.4,,,,,,,,,-,-,-,No,,72281090,RH10RD-RM-M2-Round-Metric-upto 9.9mm,RM HSS NB M2  Round Ø8.4,31-12-2099,Administrator,22-03-2012 11:50
RHX10XRD02UC4,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,8.8,,,,,,,,,-,-,-,No,2,72281090,RH10RD-RM-M2-Round-Metric-upto 9.9mm,RM HSS NB M2  Round Ø8.8,31-12-2099,ramesh.pant@rigpl.com,52:27.7
RHX10XRD02LD0,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,9,,,,,,,,,-,-,-,No,,72281090,RH10RD-RM-M2-Round-Metric-upto 9.9mm,RM HSS NB M2  Round Ø9,31-12-2099,aditya@rigpl.com,22-03-2012 11:50
RHX10XRD02LE8,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,9.2,,,,,,,,,-,-,-,No,15,72281090,RH10RD-RM-M2-Round-Metric-upto 9.9mm,RM HSS NB M2  Round Ø9.2,31-12-2099,aditya@rigpl.com,15-01-2013 09:08
RHX10XRD02LF6,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,9.4,,,,,,,,,-,-,-,No,,72281090,RH10RD-RM-M2-Round-Metric-upto 9.9mm,RM HSS NB M2  Round Ø9.4,31-12-2099,aditya@rigpl.com,01-04-2012 15:29
RHX10XRD02LG4,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,9.6,,,,,,,,,-,-,-,No,,72281090,RH10RD-RM-M2-Round-Metric-upto 9.9mm,RM HSS NB M2  Round Ø9.6,31-12-2099,Administrator,22-03-2012 11:50
RHX10XRD02LH2,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,9.8,,,,,,,,,-,-,-,No,35,72281090,RH10RD-RM-M2-Round-Metric-upto 9.9mm,RM HSS NB M2  Round Ø9.8,31-12-2099,aditya@rigpl.com,01-04-2012 15:30
RHX10XRD02LJ7,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,10.2,,,,,,,,,-,-,-,No,10,72281090,RH10RD-RM-M2-Round-Metric-10mm and above,RM HSS NB M2  Round Ø10.2,31-12-2099,aditya@rigpl.com,22-03-2012 11:50
RHX10XRD02LK5,Yes,HSS,None,RH-M2,None,Round Tool Bits,-,-,-,10.4,,,,,,,,,-,-,-,No,,72281090,RH10RD-RM-M2-Round-Metric-10mm and above,RM HSS NB M2  Round Ø10.4,31-12-2099,Administrator,01-04-2012 15:32
