"Item","Series","RM","BM","Brand","Quality","SPL","TT","MTM","Purpose","Type","D1","W1","L1","D2","L2","Zn","D3","L3","A1_DEG","D1_Inch","W1_Inch","L1_Inch","Is PL","ROL","CETSH","Template or Variant Of","Description","EOL","Created By","Creation"
"RHK10XSQ00K29","NO-SERIES","Yes","HSS","RM-K","RH-M2","None","Square Tool Bits","-","-","-",7.6,7.6,"","","","","","","","-","-","-","No","","72281090","RH10SQ-RM-M2-Square-Metric","RM HSS K M2  SQ 7.6x7.6","2099-12-31","Administrator","2012-03-22 11:50:00"
"RHK10XSQ00K37","NO-SERIES","Yes","HSS","RM-K","RH-M2","None","Square Tool Bits","-","-","-",8.8,8.8,"","","","","","","","-","-","-","No","","72281090","RH10SQ-RM-M2-Square-Metric","RM HSS K M2  SQ 8.8x8.8","2099-12-31","Administrator","2012-03-22 11:50:00"
"RHK10XSQ00K52","NO-SERIES","Yes","HSS","RM-K","RH-M2","None","Square Tool Bits","-","-","-",9,9,"","","","","","","","-","-","-","No","","72281090","RH10SQ-RM-M2-Square-Metric","RM HSS K M2  SQ 9x9","2099-12-31","Administrator","2012-03-22 11:50:00"
"RHK10XSQ00K78","NO-SERIES","Yes","HSS","RM-K","RH-M2","None","Square Tool Bits","-","-","-",11,11,"","","","","","","","-","-","-","No","","72281090","RH10SQ-RM-M2-Square-Metric","RM HSS K M2  SQ 11x11","2099-12-31","aditya@rigpl.com","2012-03-22 11:50:00"
"RHK10XSQ00K94","NO-SERIES","Yes","HSS","RM-K","RH-M2","None","Square Tool Bits","-","-","-",12,12,"","","","","","","","-","-","-","No","","72281090","RH10SQ-RM-M2-Square-Metric","RM HSS K M2  SQ 12x12","2099-12-31","Administrator","2012-03-22 11:50:00"
"RHK10XSQ00KC2","NO-SERIES","Yes","HSS","RM-K","RH-M2","None","Square Tool Bits","-","-","-",14,14,"","","","","","","","-","-","-","No","","72281090","RH10SQ-RM-M2-Square-Metric","RM HSS K M2  SQ 14x14","2099-12-31","anuj@rigpl.com","2012-03-22 11:50:00"
"RHK10XSQ00KD9","NO-SERIES","Yes","HSS","RM-K","RH-M2","None","Square Tool Bits","-","-","-",16,16,"","","","","","","","-","-","-","No","","72281090","RH10SQ-RM-M2-Square-Metric","RM HSS K M2  SQ 16x16","2099-12-31","Administrator","2012-03-22 11:50:00"
"RHK10XSQ00KG3","NO-SERIES","Yes","HSS","RM-K","RH-M2","None","Square Tool Bits","-","-","-",17,17,"","","","","","","","-","-","-","No","","72281090","RH10SQ-RM-M2-Square-Metric","RM HSS K M2  SQ 17x17","2099-12-31","aditya@rigpl.com","2012-03-22 11:50:00"
"RHK10XSQ00KL2","NO-SERIES","Yes","HSS","RM-K","RH-M2","None","Square Tool Bits","-","-","-",21,21,"","","","","","","","-","-","-","No","","72281090","RH10SQ-RM-M2-Square-Metric","RM HSS K M2  SQ 21x21","2099-12-31","aditya@rigpl.com","2012-03-22 11:50:00"
"RHK10XSQ00KP3","NO-SERIES","Yes","HSS","RM-K","RH-M2","None","Square Tool Bits","-","-","-",27,27,"","","","","","","","-","-","-","No","","72281090","RH10SQ-RM-M2-Square-Metric","RM HSS K M2  SQ 27x27","2099-12-31","aditya@rigpl.com","2012-03-22 11:50:00"
"RHK10XSQ00KU2","NO-SERIES","Yes","HSS","RM-K","RH-M2","None","Square Tool Bits","-","-","-",36,36,"","","","","","","","-","-","-","No","","72281090","RH10SQ-RM-M2-Square-Metric","RM HSS K M2  SQ 36x36","2099-12-31","aditya@rigpl.com","2012-08-23 16:39:26"
"RHK20XSQ00KZ9","NO-SERIES","Yes","HSS","RM-K","RH-M35","None","Square Tool Bits","-","-","-",7.6,7.6,"","","","","","","","-","-","-","No","","72281090","RH20SQ-RM-M35-Square-Metric","RM HSS K M35  SQ 7.6x7.6","2099-12-31","aditya@rigpl.com","2012-03-22 06:30:59"
"RHK20XSQ00L18","NO-SERIES","Yes","HSS","RM-K","RH-M35","None","Square Tool Bits","-","-","-",9,9,"","","","","","","","-","-","-","No","","72281090","RH20SQ-RM-M35-Square-Metric","RM HSS K M35  SQ 9x9","2099-12-31","aditya@rigpl.com","2012-03-22 06:30:59"
"RHK20XSQ00L42","NO-SERIES","Yes","HSS","RM-K","RH-M35","None","Square Tool Bits","-","-","-",11,11,"","","","","","","","-","-","-","No","","72281090","RH20SQ-RM-M35-Square-Metric","RM HSS K M35  SQ 11x11","2099-12-31","aditya@rigpl.com","2012-03-22 06:30:59"
"RHK20XSQ00L67","NO-SERIES","Yes","HSS","RM-K","RH-M35","None","Square Tool Bits","-","-","-",14,14,"","","","","","","","-","-","-","No","","72281090","RH20SQ-RM-M35-Square-Metric","RM HSS K M35  SQ 14x14","2099-12-31","aditya@rigpl.com","2012-03-22 06:30:59"
"RHK20XSQ00L83","NO-SERIES","Yes","HSS","RM-K","RH-M35","None","Square Tool Bits","-","-","-",17,17,"","","","","","","","-","-","-","No","","72281090","RH20SQ-RM-M35-Square-Metric","RM HSS K M35  SQ 17x17","2099-12-31","Administrator","2012-03-22 06:30:59"
"RHK20XSQ00LA3","NO-SERIES","Yes","HSS","RM-K","RH-M35","None","Square Tool Bits","-","-","-",21,21,"","","","","","","","-","-","-","No","","72281090","RH20SQ-RM-M35-Square-Metric","RM HSS K M35  SQ 21x21","2099-12-31","Administrator","2012-03-22 06:31:00"
"RHK20XSQ00LE4","NO-SERIES","Yes","HSS","RM-K","RH-M35","None","Square Tool Bits","-","-","-",27,27,"","","","","","","","-","-","-","No","","72281090","RH20SQ-RM-M35-Square-Metric","RM HSS K M35  SQ 27x27","2099-12-31","aditya@rigpl.com","2012-03-22 06:31:00"
"RHK30XSQ00LS1","NO-SERIES","Yes","HSS","RM-K","RH-M42","None","Square Tool Bits","-","-","-",11,11,"","","","","","","","-","-","-","No","","72281090","RH30SQ-RM-M42-Square-Metric","RM HSS K M42  SQ 11x11","2099-12-31","Administrator","2012-03-22 06:30:59"
"RHK30XSQ00M07","NO-SERIES","Yes","HSS","RM-K","RH-M42","None","Square Tool Bits","-","-","-",21,21,"","","","","","","","-","-","-","No","","72281090","RH30SQ-RM-M42-Square-Metric","RM HSS K M42  SQ 21x21","2099-12-31","Administrator","2012-03-22 06:30:59"
"RHK30XSQ00PM1","NO-SERIES","Yes","HSS","RM-K","RH-M42","None","Square Tool Bits","-","-","-",22,22,"","","","","","","","-","-","-","No","","72281090","RH30SQ-RM-M42-Square-Metric","RM HSS K M42  SQ 22x22","2099-12-31","ramesh.pant@rigpl.com","2016-03-26 14:19:59.771403"
"RHK30XSQ00M31","NO-SERIES","Yes","HSS","RM-K","RH-M42","None","Square Tool Bits","-","-","-",27,27,"","","","","","","","-","-","-","No","","72281090","RH30SQ-RM-M42-Square-Metric","RM HSS K M42  SQ 27x27","2099-12-31","Administrator","2012-03-22 06:30:59"
"RHK40XSQ00NF6","NO-SERIES","Yes","HSS","RM-K","RH-T42","None","Square Tool Bits","-","-","-",11,11,"","","","","","","","-","-","-","No","","72281090","RH40SQ-RM-T42-Square-Metric","RM HSS K T42  SQ 11x11","2099-12-31","ramesh.pant@rigpl.com","2014-09-30 12:25:06.677030"
"RHK40XSQ00NN8","NO-SERIES","Yes","HSS","RM-K","RH-T42","None","Square Tool Bits","-","-","-",14,14,"","","","","","","","-","-","-","No","","72281090","RH40SQ-RM-T42-Square-Metric","RM HSS K T42  SQ 14x14","2099-12-31","ramesh.pant@rigpl.com","2014-12-29 14:36:10.475371"
"RHP10XSQ00P78","NO-SERIES","Yes","HSS","RM-P","RH-M2","None","Square Tool Bits","-","-","-",5,5,"","","","","","","","-","-","-","No","","72281090","RH10SQ-RM-M2-Square-Metric","RM HSS P M2  SQ 5x5","2099-12-31","ramesh.pant@rigpl.com","2015-03-12 17:59:14.924810"
"RHP10XSQ00JW4","NO-SERIES","Yes","HSS","RM-P","RH-M2","None","Square Tool Bits","-","-","-",6,6,"","","","","","","","-","-","-","No","","72281090","RH10SQ-RM-M2-Square-Metric","RM HSS P M2  SQ 6x6","2099-12-31","ramesh.pant@rigpl.com","2012-03-23 15:04:08"
"RHP10XSQ00NP5","NO-SERIES","Yes","HSS","RM-P","RH-M2","None","Square Tool Bits","-","-","-",6.6,6.6,"","","","","","","","-","-","-","No","","72281090","RH10SQ-RM-M2-Square-Metric","RM HSS P M2  SQ 6.6x6.6","2099-12-31","ramesh.pant@rigpl.com","2015-01-12 14:55:08.395862"
"RHP10XSQ00K08","NO-SERIES","Yes","HSS","RM-P","RH-M2","None","Square Tool Bits","-","-","-",7.2,7.2,"","","","","","","","-","-","-","No",100,"72281090","RH10SQ-RM-M2-Square-Metric","RM HSS P M2  SQ 7.2x7.2","2099-12-31","aditya@rigpl.com","2012-03-22 04:17:07"
"RHP10XSQ00P86","NO-SERIES","Yes","HSS","RM-P","RH-M2","None","Square Tool Bits","-","-","-",8.4,8.4,"","","","","","","","-","-","-","No","","72281090","RH10SQ-RM-M2-Square-Metric","RM HSS P M2  SQ 8.4x8.4","2099-12-31","ramesh.pant@rigpl.com","2015-03-12 18:00:51.738546"
"RHP10XSQ00K40","NO-SERIES","Yes","HSS","RM-P","RH-M2","None","Square Tool Bits","-","-","-",8.8,8.8,"","","","","","","","-","-","-","No",50,"72281090","RH10SQ-RM-M2-Square-Metric","RM HSS P M2  SQ 8.8x8.8","2099-12-31","aditya@rigpl.com","2012-03-23 15:04:08"
"RHP10XSQ00K65","NO-SERIES","Yes","HSS","RM-P","RH-M2","None","Square Tool Bits","-","-","-",10.4,10.4,"","","","","","","","-","-","-","No",400,"72281090","RH10SQ-RM-M2-Square-Metric","RM HSS P M2  SQ 10.4x10.4","2099-12-31","aditya@rigpl.com","2012-04-01 15:35:26"
"RHP10XSQ00K81","NO-SERIES","Yes","HSS","RM-P","RH-M2","None","Square Tool Bits","-","-","-",11,11,"","","","","","","","-","-","-","No","","72281090","RH10SQ-RM-M2-Square-Metric","RM HSS P M2  SQ 11x11","2099-12-31","sushil.rathee@rigpl.com","2013-01-22 14:10:17"
"RHP10XSQ00KA1","NO-SERIES","Yes","HSS","RM-P","RH-M2","None","Square Tool Bits","-","-","-",12,12,"","","","","","","","-","-","-","No","","72281090","RH10SQ-RM-M2-Square-Metric","RM HSS P M2  SQ 12x12","2099-12-31","Administrator","2012-03-23 15:04:08"
"RHP10XSQ00KB9","NO-SERIES","Yes","HSS","RM-P","RH-M2","None","Square Tool Bits","-","-","-",13.4,13.4,"","","","","","","","-","-","-","No",190,"72281090","RH10SQ-RM-M2-Square-Metric","RM HSS P M2  SQ 13.4x13.4","2099-12-31","aditya@rigpl.com","2012-03-22 04:17:07"
"RHP10XSQ00KE2","NO-SERIES","Yes","HSS","RM-P","RH-M2","None","Square Tool Bits","-","-","-",16,16,"","","","","","","","-","-","-","No","","72281090","RH10SQ-RM-M2-Square-Metric","RM HSS P M2  SQ 16x16","2099-12-31","Administrator","2012-03-23 15:04:08"
"RHP10XSQ00KF0","NO-SERIES","Yes","HSS","RM-P","RH-M2","None","Square Tool Bits","-","-","-",16.4,16.4,"","","","","","","","-","-","-","No","","72281090","RH10SQ-RM-M2-Square-Metric","RM HSS P M2  SQ 16.4x16.4","2099-12-31","aditya@rigpl.com","2013-01-14 19:15:57"
"RHP10XSQ00KH6","NO-SERIES","Yes","HSS","RM-P","RH-M2","None","Square Tool Bits","-","-","-",17,17,"","","","","","","","-","-","-","No",40,"72281090","RH10SQ-RM-M2-Square-Metric","RM HSS P M2  SQ 17x17","2099-12-31","aditya@rigpl.com","2012-03-22 04:17:07"
"RHP10XSQ00PC2","NO-SERIES","Yes","HSS","RM-P","RH-M2","None","Square Tool Bits","-","-","-",18,18,"","","","","","","","-","-","-","No","","72281090","RH10SQ-RM-M2-Square-Metric","RM HSS P M2  SQ 18x18","2099-12-31","ramesh.pant@rigpl.com","2015-05-18 18:22:39.947122"
"RHP10XSQ00KJ1","NO-SERIES","Yes","HSS","RM-P","RH-M2","None","Square Tool Bits","-","-","-",20.4,20.4,"","","","","","","","-","-","-","No","","72281090","RH10SQ-RM-M2-Square-Metric","RM HSS P M2  SQ 20.4x20.4","2099-12-31","sushil.rathee@rigpl.com","2013-02-01 13:43:26"
"RHP10XSQ00KK9","NO-SERIES","Yes","HSS","RM-P","RH-M2","None","Square Tool Bits","-","-","-",20.8,20.8,"","","","","","","","-","-","-","No","","72281090","RH10SQ-RM-M2-Square-Metric","RM HSS P M2  SQ 20.8x20.8","2099-12-31","Administrator","2012-03-22 11:50:00"
"RHP10XSQ00KM5","NO-SERIES","Yes","HSS","RM-P","RH-M2","None","Square Tool Bits","-","-","-",21,21,"","","","","","","","-","-","-","No",50,"72281090","RH10SQ-RM-M2-Square-Metric","RM HSS P M2  SQ 21x21","2099-12-31","aditya@rigpl.com","2012-03-22 11:50:00"
"RHP10XSQ00KN2","NO-SERIES","Yes","HSS","RM-P","RH-M2","None","Square Tool Bits","-","-","-",26.4,26.4,"","","","","","","","-","-","-","No","","72281090","RH10SQ-RM-M2-Square-Metric","RM HSS P M2  SQ 26.4x26.4","2099-12-31","aditya@rigpl.com","2012-04-01 15:36:32"
"RHP10XSQ00KQ6","NO-SERIES","Yes","HSS","RM-P","RH-M2","None","Square Tool Bits","-","-","-",27,27,"","","","","","","","-","-","-","No",60,"72281090","RH10SQ-RM-M2-Square-Metric","RM HSS P M2  SQ 27x27","2099-12-31","Administrator","2012-03-22 11:50:00"
"RHP10XSQ00KR4","NO-SERIES","Yes","HSS","RM-P","RH-M2","None","Square Tool Bits","-","-","-",30,30,"","","","","","","","-","-","-","No","","72281090","RH10SQ-RM-M2-Square-Metric","RM HSS P M2  SQ 30x30","2099-12-31","Administrator","2012-03-22 11:50:00"
"RHP10XSQ00KS1","NO-SERIES","Yes","HSS","RM-P","RH-M2","None","Square Tool Bits","-","-","-",32,32,"","","","","","","","-","-","-","No","","72281090","RH10SQ-RM-M2-Square-Metric","RM HSS P M2  SQ 32x32","2099-12-31","Administrator","2012-03-22 11:50:00"
"RHP10XSQ00KT9","NO-SERIES","Yes","HSS","RM-P","RH-M2","None","Square Tool Bits","-","-","-",33,33,"","","","","","","","-","-","-","No","","72281090","RH10SQ-RM-M2-Square-Metric","RM HSS P M2  SQ 33x33","2099-12-31","aditya@rigpl.com","2012-11-04 15:22:19"
"RHP10XSQ00NC4","NO-SERIES","Yes","HSS","RM-P","RH-M2","None","Square Tool Bits","-","-","-",69,69,"","","","","","","","-","-","-","No","","72281090","RH10SQ-RM-M2-Square-Metric","RM HSS P M2  SQ 69x69","2099-12-31","ramesh.pant@rigpl.com","2014-08-22 13:31:14.618445"
"RHP23XSQ00KV0","NO-SERIES","Yes","HSS","RM-P","RH-M30","None","Square Tool Bits","-","-","-",11,11,"","","","","","","","-","-","-","No","","72281090","RHSQ-RM-Others-Square-Metric","RM HSS P M30  SQ 11x11","2099-12-31","aditya@rigpl.com","2013-02-21 12:52:13"
"RHP20XSQ00KW1","NO-SERIES","Yes","HSS","RM-P","RH-M35","None","Square Tool Bits","-","-","-",6,6,"","","","","","","","-","-","-","No","","72281090","RH20SQ-RM-M35-Square-Metric","RM HSS P M35  SQ 6x6","2099-12-31","Administrator","2012-03-22 06:31:00"
"RHP20XSQ00KX8","NO-SERIES","Yes","HSS","RM-P","RH-M35","None","Square Tool Bits","-","-","-",6.4,6.4,"","","","","","","","-","-","-","No","","72281090","RH20SQ-RM-M35-Square-Metric","RM HSS P M35  SQ 6.4x6.4","2099-12-31","Administrator","2012-03-22 06:31:00"
"RHP20XSQ00KY6","NO-SERIES","Yes","HSS","RM-P","RH-M35","None","Square Tool Bits","-","-","-",6.6,6.6,"","","","","","","","-","-","-","No","","72281090","RH20SQ-RM-M35-Square-Metric","RM HSS P M35  SQ 6.6x6.6","2099-12-31","Administrator","2012-04-01 15:37:57"
"RHP20XSQ00P68","NO-SERIES","Yes","HSS","RM-P","RH-M35","None","Square Tool Bits","-","-","-",7.2,7.2,"","","","","","","","-","-","-","No",10,"72281090","RH20SQ-RM-M35-Square-Metric","RM HSS P M35  SQ 7.2x7.2","2099-12-31","ramesh.pant@rigpl.com","2015-02-18 11:28:33.252375"
"RHP20XSQ00L05","NO-SERIES","Yes","HSS","RM-P","RH-M35","None","Square Tool Bits","-","-","-",8.4,8.4,"","","","","","","","-","-","-","No","","72281090","RH20SQ-RM-M35-Square-Metric","RM HSS P M35  SQ 8.4x8.4","2099-12-31","Administrator","2012-03-22 06:31:00"
"RHP20XSQ00L21","NO-SERIES","Yes","HSS","RM-P","RH-M35","None","Square Tool Bits","-","-","-",9,9,"","","","","","","","-","-","-","No",10,"72281090","RH20SQ-RM-M35-Square-Metric","RM HSS P M35  SQ 9x9","2099-12-31","aditya@rigpl.com","2012-03-22 06:31:00"
"RHP20XSQ00L39","NO-SERIES","Yes","HSS","RM-P","RH-M35","None","Square Tool Bits","-","-","-",10.4,10.4,"","","","","","","","-","-","-","No",210,"72281090","RH20SQ-RM-M35-Square-Metric","RM HSS P M35  SQ 10.4x10.4","2099-12-31","aditya@rigpl.com","2012-03-22 06:31:00"
"RHP20XSQ00L54","NO-SERIES","Yes","HSS","RM-P","RH-M35","None","Square Tool Bits","-","-","-",13.4,13.4,"","","","","","","","-","-","-","No",60,"72281090","RH20SQ-RM-M35-Square-Metric","RM HSS P M35  SQ 13.4x13.4","2099-12-31","aditya@rigpl.com","2012-03-22 06:31:00"
"RHP20XSQ00L70","NO-SERIES","Yes","HSS","RM-P","RH-M35","None","Square Tool Bits","-","-","-",16.4,16.4,"","","","","","","","-","-","-","No","","72281090","RH20SQ-RM-M35-Square-Metric","RM HSS P M35  SQ 16.4x16.4","2099-12-31","aditya@rigpl.com","2012-04-01 15:38:38"
"RHP20XSQ00L96","NO-SERIES","Yes","HSS","RM-P","RH-M35","None","Square Tool Bits","-","-","-",17,17,"","","","","","","","-","-","-","No",10,"72281090","RH20SQ-RM-M35-Square-Metric","RM HSS P M35  SQ 17x17","2099-12-31","Administrator","2012-03-22 06:31:00"
"RHP20XSQ00LB6","NO-SERIES","Yes","HSS","RM-P","RH-M35","None","Square Tool Bits","-","-","-",21,21,"","","","","","","","-","-","-","No",5,"72281090","RH20SQ-RM-M35-Square-Metric","RM HSS P M35  SQ 21x21","2099-12-31","aditya@rigpl.com","2012-03-22 06:31:00"
"RHP20XSQ00LC4","NO-SERIES","Yes","HSS","RM-P","RH-M35","None","Square Tool Bits","-","-","-",22,22,"","","","","","","","-","-","-","No","","72281090","RH20SQ-RM-M35-Square-Metric","RM HSS P M35  SQ 22x22","2099-12-31","sushil.rathee@rigpl.com","2012-10-30 18:32:08"
"RHP20XSQ00LD1","NO-SERIES","Yes","HSS","RM-P","RH-M35","None","Square Tool Bits","-","-","-",26.4,26.4,"","","","","","","","-","-","-","No","","72281090","RH20SQ-RM-M35-Square-Metric","RM HSS P M35  SQ 26.4x26.4","2099-12-31","aditya@rigpl.com","2013-02-04 17:08:41"
"RHP20XSQ00LF7","NO-SERIES","Yes","HSS","RM-P","RH-M35","None","Square Tool Bits","-","-","-",27,27,"","","","","","","","-","-","-","No",60,"72281090","RH20SQ-RM-M35-Square-Metric","RM HSS P M35  SQ 27x27","2099-12-31","Administrator","2012-03-22 06:31:00"
"RHP20XSQ00LG5","NO-SERIES","Yes","HSS","RM-P","RH-M35","None","Square Tool Bits","-","-","-",36,36,"","","","","","","","-","-","-","No","","72281090","RH20SQ-RM-M35-Square-Metric","RM HSS P M35  SQ 36x36","2099-12-31","aditya@rigpl.com","2013-04-29 14:41:45"
"RHP20XSQ00LH3","NO-SERIES","Yes","HSS","RM-P","RH-M35","None","Square Tool Bits","-","-","-",40,40,"","","","","","","","-","-","-","No","","72281090","RH20SQ-RM-M35-Square-Metric","RM HSS P M35  SQ 40x40","2099-12-31","aditya@rigpl.com","2013-04-29 14:42:23"
"RHP30XSQ00LJ6","NO-SERIES","Yes","HSS","RM-P","RH-M42","None","Square Tool Bits","-","-","-",5,5,"","","","","","","","-","-","-","No","","72281090","RH30SQ-RM-M42-Square-Metric","RM HSS P M42  SQ 5x5","2099-12-31","Administrator","2012-03-22 06:30:59"
"RHP30XSQ00LK4","NO-SERIES","Yes","HSS","RM-P","RH-M42","None","Square Tool Bits","-","-","-",5.4,5.4,"","","","","","","","-","-","-","No","","72281090","RH30SQ-RM-M42-Square-Metric","RM HSS P M42  SQ 5.4x5.4","2099-12-31","Administrator","2012-03-22 06:30:59"
"RHP30XSQ00LL2","NO-SERIES","Yes","HSS","RM-P","RH-M42","None","Square Tool Bits","-","-","-",6.4,6.4,"","","","","","","","-","-","-","No","","72281090","RH30SQ-RM-M42-Square-Metric","RM HSS P M42  SQ 6.4x6.4","2099-12-31","Administrator","2012-03-22 06:30:59"
"RHP30XSQ00LM0","NO-SERIES","Yes","HSS","RM-P","RH-M42","None","Square Tool Bits","-","-","-",6.6,6.6,"","","","","","","","-","-","-","No","","72281090","RH30SQ-RM-M42-Square-Metric","RM HSS P M42  SQ 6.6x6.6","2099-12-31","sushil.rathee@rigpl.com","2012-11-20 17:13:27"
"RHP30XSQ00LN7","NO-SERIES","Yes","HSS","RM-P","RH-M42","None","Square Tool Bits","-","-","-",7,7,"","","","","","","","-","-","-","No",40,"72281090","RH30SQ-RM-M42-Square-Metric","RM HSS P M42  SQ 7x7","2099-12-31","ramesh.pant@rigpl.com","2012-06-25 17:59:05"
"RHP30XSQ00LP3","NO-SERIES","Yes","HSS","RM-P","RH-M42","None","Square Tool Bits","-","-","-",8.4,8.4,"","","","","","","","-","-","-","No","","72281090","RH30SQ-RM-M42-Square-Metric","RM HSS P M42  SQ 8.4x8.4","2099-12-31","Administrator","2012-03-22 06:30:59"
"RHP30XSQ00LQ1","NO-SERIES","Yes","HSS","RM-P","RH-M42","None","Square Tool Bits","-","-","-",8.8,8.8,"","","","","","","","-","-","-","No","","72281090","RH30SQ-RM-M42-Square-Metric","RM HSS P M42  SQ 8.8x8.8","2099-12-31","Administrator","2012-03-22 06:30:59"
"RHP30XSQ00LR9","NO-SERIES","Yes","HSS","RM-P","RH-M42","None","Square Tool Bits","-","-","-",10.4,10.4,"","","","","","","","-","-","-","No",10,"72281090","RH30SQ-RM-M42-Square-Metric","RM HSS P M42  SQ 10.4x10.4","2099-12-31","Administrator","2012-03-22 06:30:59"
"RHP30XSQ00LT4","NO-SERIES","Yes","HSS","RM-P","RH-M42","None","Square Tool Bits","-","-","-",11,11,"","","","","","","","-","-","-","No","","72281090","RH30SQ-RM-M42-Square-Metric","RM HSS P M42  SQ 11x11","2099-12-31","Administrator","2012-03-22 06:30:59"
"RHP30XSQ00LU2","NO-SERIES","Yes","HSS","RM-P","RH-M42","None","Square Tool Bits","-","-","-",13,13,"","","","","","","","-","-","-","No","","72281090","RH30SQ-RM-M42-Square-Metric","RM HSS P M42  SQ 13x13","2099-12-31","Administrator","2012-03-23 16:55:36"
"RHP30XSQ00LV0","NO-SERIES","Yes","HSS","RM-P","RH-M42","None","Square Tool Bits","-","-","-",13.4,13.4,"","","","","","","","-","-","-","No",2,"72281090","RH30SQ-RM-M42-Square-Metric","RM HSS P M42  SQ 13.4x13.4","2099-12-31","Administrator","2012-03-22 06:30:59"
"RHP30XSQ00LX5","NO-SERIES","Yes","HSS","RM-P","RH-M42","None","Square Tool Bits","-","-","-",17,17,"","","","","","","","-","-","-","No",5,"72281090","RH30SQ-RM-M42-Square-Metric","RM HSS P M42  SQ 17x17","2099-12-31","aditya@rigpl.com","2012-03-22 06:30:59"
"RHP30XSQ00LY3","NO-SERIES","Yes","HSS","RM-P","RH-M42","None","Square Tool Bits","-","-","-",18,18,"","","","","","","","-","-","-","No","","72281090","RH30SQ-RM-M42-Square-Metric","RM HSS P M42  SQ 18x18","2099-12-31","aditya@rigpl.com","2012-08-23 15:15:23"
"RHP30XSQ00LZ1","NO-SERIES","Yes","HSS","RM-P","RH-M42","None","Square Tool Bits","-","-","-",20.4,20.4,"","","","","","","","-","-","-","No","","72281090","RH30SQ-RM-M42-Square-Metric","RM HSS P M42  SQ 20.4x20.4","2099-12-31","anuj@rigpl.com","2012-09-15 12:38:33"
"RHP30XSQ00M10","NO-SERIES","Yes","HSS","RM-P","RH-M42","None","Square Tool Bits","-","-","-",21,21,"","","","","","","","-","-","-","No",2,"72281090","RH30SQ-RM-M42-Square-Metric","RM HSS P M42  SQ 21x21","2099-12-31","Administrator","2012-03-22 06:30:59"
"RHP30XSQ00M44","NO-SERIES","Yes","HSS","RM-P","RH-M42","None","Square Tool Bits","-","-","-",27,27,"","","","","","","","-","-","-","No",5,"72281090","RH30SQ-RM-M42-Square-Metric","RM HSS P M42  SQ 27x27","2099-12-31","aditya@rigpl.com","2012-08-23 15:15:56"
"RHP30XSQ00M51","NO-SERIES","Yes","HSS","RM-P","RH-M42","None","Square Tool Bits","-","-","-",28,28,"","","","","","","","-","-","-","No","","72281090","RH30SQ-RM-M42-Square-Metric","RM HSS P M42  SQ 28x28","2099-12-31","Administrator","2012-03-22 06:30:59"
"RHP30XSQ00M69","NO-SERIES","Yes","HSS","RM-P","RH-M42","None","Square Tool Bits","-","-","-",33,33,"","","","","","","","-","-","-","No","","72281090","RH30SQ-RM-M42-Square-Metric","RM HSS P M42  SQ 33x33","2099-12-31","Administrator","2012-03-22 06:30:59"
"RHP22XSQ00M77","NO-SERIES","Yes","HSS","RM-P","RH-T15","None","Square Tool Bits","-","-","-",11,11,"","","","","","","","-","-","-","No","","72281090","RHSQ-RM-Others-Square-Metric","RM HSS P T15  SQ 11x11","2099-12-31","aditya@rigpl.com","2013-02-04 16:56:51"
"RHP21XSQ00M86","NO-SERIES","Yes","HSS","RM-P","RH-T4","None","Square Tool Bits","-","-","-",5.6,5.6,"","","","","","","","-","-","-","No","","72281090","RHSQ-RM-Others-Square-Metric","RM HSS P T4  SQ 5.6x5.6","2099-12-31","Administrator","2012-03-22 06:30:59"
